lane_key,lane,pickup_city,pickup_state,pickup_state_name,delivery_city,delivery_state,delivery_state_name
b720821fed6c860f81ae67762987a752,"St. Louis,MO -> Bay City,MI",St. Louis,MO,Missouri,Bay City,MI,Michigan
373acaf00d6df9932dc4abede5eb27e6,"St. Louis,MO -> Sioux City,IA",St. Louis,MO,Missouri,Sioux City,IA,Iowa
3afae17ee767ff50843a0e0c0d6e20ee,"Houston,TX -> Camden,AR",Houston,TX,Texas,Camden,AR,Arkansas
3fcd0407b2479145107ef28a6e889fc6,"Maxton,NC -> Portland,OR",Maxton,NC,North Carolina,Portland,OR,Oregon
704002828582573a04c80fdec96948c9,"Mogadore,OH -> Portland,OR",Mogadore,OH,Ohio,Portland,OR,Oregon
35673f86b873547bce1dfcb13e540448,"Fort Collins,CO -> Kingman,AZ",Fort Collins,CO,Colorado,Kingman,AZ,Arizona
a69042551a6af59dd02f7de7849ada6b,"La Porte,TX -> Lafayette,LA",La Porte,TX,Texas,Lafayette,LA,Louisiana
1d6c83581a0473564ba9f1a4ecc0a540,"Jacksonville,FL -> Holiday,FL",Jacksonville,FL,Florida,Holiday,FL,Florida
273bc7ce99e6e4473f5e9b591ed4f1e9,"Bridgewater,NJ -> Springfield,MA",Bridgewater,NJ,New Jersey,Springfield,MA,Massachusetts
5ae7b8c339f418abf917822757c777f1,"Marion,VA -> Commerce,GA",Marion,VA,Virginia,Commerce,GA,Georgia
e8634e9ada46ba6227aed7a2cca00051,"Williamsburg,VA -> Jersey City,NJ",Williamsburg,VA,Virginia,Jersey City,NJ,New Jersey
6347c3d76c37485304919e62571a77d4,"Santa Ana,CA -> McDonough,GA",Santa Ana,CA,California,McDonough,GA,Georgia
8c8c25e3721113f7ec1f33eed64115fd,"El Paso,TX -> Laredo,TX",El Paso,TX,Texas,Laredo,TX,Texas
66adb8ca39074ed8fec95ec80834712d,"Baltimore,MD -> Wallkill,NY",Baltimore,MD,Maryland,Wallkill,NY,New York
17119b4603c9216fc9e64d68151eabce,"Fort Collins,CO -> Colorado Springs,CO",Fort Collins,CO,Colorado,Colorado Springs,CO,Colorado
4e08b1648d359c067bbe06610f1b11f1,"Jurupa Valley,CA -> Irvine,CA",Jurupa Valley,CA,California,Irvine,CA,California
ce60d2501e7a4133fb7e24083f5dfcc3,"La Mirada,CA -> Santa Ana,CA",La Mirada,CA,California,Santa Ana,CA,California
ec6d8e258303194bbb5802cf868cba79,"Fairfield,CA -> Mobridge,SD",Fairfield,CA,California,Mobridge,SD,South Dakota
0b02109c7fd5cd6061d40324af4478b2,"Fairfield,CA -> Puyallup,WA",Fairfield,CA,California,Puyallup,WA,Washington
dee9d8a7cae683cc7645fbb41e3dccb1,"Aurora,CO -> Cody,WY",Aurora,CO,Colorado,Cody,WY,Wyoming
5ee78f0db7b4101da29b0842aba2e1d5,"Johnstown,PA -> Newark,NJ",Johnstown,PA,Pennsylvania,Newark,NJ,New Jersey
590370092e9e8dd9a6a0c5beea22d6b2,"Granite City,IL -> Cedar Rapids,IA",Granite City,IL,Illinois,Cedar Rapids,IA,Iowa
2aa14e6ae7ccab58962d7cb83e4817a4,"Cartersville,GA -> Sylva,NC",Cartersville,GA,Georgia,Sylva,NC,North Carolina
6e03dfe06c47589f1398fff28ce13cc9,"Olean,NY -> Joliet,IL",Olean,NY,New York,Joliet,IL,Illinois
f81376c09a380612ccb06d60ff9e570f,"Bolingbrook,IL -> Reno,NV",Bolingbrook,IL,Illinois,Reno,NV,Nevada
1d1d6751c60fc36100291c5fe6db4ef5,"Howell,MI -> Cleveland,NC",Howell,MI,Michigan,Cleveland,NC,North Carolina
6029dd6a960caee239b1e813e03e8294,"Georgetown,SC -> San Antonio,TX",Georgetown,SC,South Carolina,San Antonio,TX,Texas
48d3877d122b10da7d3912bd927f1e8a,"Houston,TX -> San Angelo,TX",Houston,TX,Texas,San Angelo,TX,Texas
cf69725febabba1c041ced0bc100b046,"Moonachie,NJ -> Angier,NC",Moonachie,NJ,New Jersey,Angier,NC,North Carolina
1ce223e4730c4de4e4562cd87e6173ac,"Johnstown,CO -> Lowell,AR",Johnstown,CO,Colorado,Lowell,AR,Arkansas
ab59d22580f6667ffe5291b0457c4e3a,"Gainesville,TX -> Laredo,TX",Gainesville,TX,Texas,Laredo,TX,Texas
0bd81e9ce3b12a4ec59aa8fc620a7bcb,"St. Louis,MO -> Daytona Beach,FL",St. Louis,MO,Missouri,Daytona Beach,FL,Florida
1f7f97c139cf291b9642257135979a1e,"Pompano Beach,FL -> Orlando,FL",Pompano Beach,FL,Florida,Orlando,FL,Florida
d7061aacc656b7ea9cd727123e0dc39d,"Casa Grande,AZ -> Jefferson City,MO",Casa Grande,AZ,Arizona,Jefferson City,MO,Missouri
0f8ddd81800b197bd8e7dfd4c1769946,"St. Louis,MO -> Superior,WI",St. Louis,MO,Missouri,Superior,WI,Wisconsin
29362dab1008e95bd04533b86611d314,"Houston,TX -> Lake Charles,LA",Houston,TX,Texas,Lake Charles,LA,Louisiana
d612198579c1e1b47b35cd7e9bbdd5d7,"Clarksville,TN -> Columbus,OH",Clarksville,TN,Tennessee,Columbus,OH,Ohio
e71432bf08b0bfb145d98d3c7d2da239,"Baldwinsville,NY -> Wrightsville,PA",Baldwinsville,NY,New York,Wrightsville,PA,Pennsylvania
614e4b84842569fa6b1cb8c3b32981aa,"Wilson,NC -> Battleboro,NC",Wilson,NC,North Carolina,Battleboro,NC,North Carolina
504b241ec9d4ce6c8ee4b821642a60f7,"Frankfort,KY -> Clyde,OH",Frankfort,KY,Kentucky,Clyde,OH,Ohio
2a0420c33fc7fe698ef3a6a3090a378c,"Winchester,VA -> York,PA",Winchester,VA,Virginia,York,PA,Pennsylvania
a7f6198b4a64295b6428a04f135b76fd,"Plant City,FL -> Leola,PA",Plant City,FL,Florida,Leola,PA,Pennsylvania
9024092453f92b665044aed6b8a244a5,"Fort Collins,CO -> North Platte,NE",Fort Collins,CO,Colorado,North Platte,NE,Nebraska
8df6abe0bc6c175fee5449072da980c4,"Aurora,CO -> Fremont,NE",Aurora,CO,Colorado,Fremont,NE,Nebraska
41ca2079be4ed6ec57cbb01d8562c54a,"Roanoke,TX -> Opelousas,LA",Roanoke,TX,Texas,Opelousas,LA,Louisiana
6592a96afbaa57cd8d89d71ff7bb635a,"Williamsburg,VA -> Miami,FL",Williamsburg,VA,Virginia,Miami,FL,Florida
eb9e21eef04d0d0cddf741596e8e8cb8,"St. Louis,MO -> Worthington,MN",St. Louis,MO,Missouri,Worthington,MN,Minnesota
e378637bd4c6cf1e6e9e2fbbe86a5e32,"Mount Airy,NC -> Memphis,TN",Mount Airy,NC,North Carolina,Memphis,TN,Tennessee
235734c15cc3bed08a6de8862186e9fc,"Jacksonville,FL -> Naples,FL",Jacksonville,FL,Florida,Naples,FL,Florida
4163ac264a6c717637694b4e028e99b7,"Phoenix,AZ -> Pacific,WA",Phoenix,AZ,Arizona,Pacific,WA,Washington
77e4c7a56485ece0b39ab521cc7b7965,"Fairfield,CA -> Renton,WA",Fairfield,CA,California,Renton,WA,Washington
839ea5a679233782a2f2a080aaa2e3d6,"Morganton,NC -> Reno,NV",Morganton,NC,North Carolina,Reno,NV,Nevada
1cb23ece39085cdce534428cdd6919c4,"Los Angeles,CA -> Plant City,FL",Los Angeles,CA,California,Plant City,FL,Florida
8a0703d721674d74463168b0fb63f067,"St. Louis,MO -> Rochester,MN",St. Louis,MO,Missouri,Rochester,MN,Minnesota
ffa8cf110d6d357580ddbcae8f430813,"Conover,NC -> Edison,NJ",Conover,NC,North Carolina,Edison,NJ,New Jersey
74ec443560b09367163a78c5bdfbd542,"Mount Airy,NC -> Buford,GA",Mount Airy,NC,North Carolina,Buford,GA,Georgia
7a16a362a5163476d3209b7d707cb8f4,"Fort Collins,CO -> Vernal,UT",Fort Collins,CO,Colorado,Vernal,UT,Utah
695afcd88a2ca27a082e61c5e96e1967,"Los Angeles,CA -> Indio,CA",Los Angeles,CA,California,Indio,CA,California
d3751d81830ae1f036079850087b362a,"Williamsburg,VA -> Danville,VA",Williamsburg,VA,Virginia,Danville,VA,Virginia
b97db33ce856e9608a2edb0955718741,"St. Louis,MO -> Corpus Christi,TX",St. Louis,MO,Missouri,Corpus Christi,TX,Texas
e6dd52332c12d53ff3319c2776c4f1f2,"Brooklyn Park,MN -> Pittston,PA",Brooklyn Park,MN,Minnesota,Pittston,PA,Pennsylvania
4a88e8474cce34b60d3562ee87b661c7,"Merrimack,NH -> Baldwinsville,NY",Merrimack,NH,New Hampshire,Baldwinsville,NY,New York
89396fe0891e5b3553dd72e4f90111a2,"Colfax,NC -> Waukegan,IL",Colfax,NC,North Carolina,Waukegan,IL,Illinois
26310c9cba6c34c8f4f36648f495a7b8,"Erie,PA -> Newark,NJ",Erie,PA,Pennsylvania,Newark,NJ,New Jersey
057e77871a517a3505f0d0ffabed98eb,"Aurora,CO -> Pueblo,CO",Aurora,CO,Colorado,Pueblo,CO,Colorado
66be2699c5d5d1b98b2443d959b6a3ad,"Cartersville,GA -> Albany,GA",Cartersville,GA,Georgia,Albany,GA,Georgia
ecb6ee1d10a00f4bb1e6d8300f395c52,"Chicago,IL -> Alton,IL",Chicago,IL,Illinois,Alton,IL,Illinois
f84f1ff89d887a059f0d701f771b19ab,"Indianapolis,IN -> Portland,OR",Indianapolis,IN,Indiana,Portland,OR,Oregon
87d7bdd31ab788e9543e6fe9b6e351e1,"Walla Walla,WA -> Pacific,WA",Walla Walla,WA,Washington,Pacific,WA,Washington
70006b3da29fe7bb3963ddecf90695fd,"Santa Maria,CA -> Spokane,WA",Santa Maria,CA,California,Spokane,WA,Washington
833a250863322d779551ee1cebd8b726,"Rochester,NY -> Portland,OR",Rochester,NY,New York,Portland,OR,Oregon
ad192132bea195902350fb5b77c3536c,"Indianapolis,IN -> Laredo,TX",Indianapolis,IN,Indiana,Laredo,TX,Texas
e5bd61bbc1550e64342d238f6d68d7fc,"Reading,PA -> Romeoville,IL",Reading,PA,Pennsylvania,Romeoville,IL,Illinois
5fa00fbb8c8d8cd49727ae8e8ba1a3e5,"La Porte,TX -> Fort Worth,TX",La Porte,TX,Texas,Fort Worth,TX,Texas
9b3a7ae80724d0d0f95cb8b501c5c978,"Bolingbrook,IL -> Buford,GA",Bolingbrook,IL,Illinois,Buford,GA,Georgia
e39f0be549a3faaa512060ca7c65d94c,"Houston,TX -> Rifle,CO",Houston,TX,Texas,Rifle,CO,Colorado
a1065db180573814828b91aa92c24816,"Plant City,FL -> Dunmore,PA",Plant City,FL,Florida,Dunmore,PA,Pennsylvania
ee7d336e483d4f03fca2e713046461d7,"Houston,TX -> El Paso,TX",Houston,TX,Texas,El Paso,TX,Texas
cd16aa9f7706c3413052eebf2894ad23,"Knoxville,TN -> Clinton,IA",Knoxville,TN,Tennessee,Clinton,IA,Iowa
f5bf802bc96365bcf4323f96b3809a8b,"Hialeah,FL -> Richburg,SC",Hialeah,FL,Florida,Richburg,SC,South Carolina
b679539acb4c164242ca031e60b4e306,"La Porte,TX -> San Angelo,TX",La Porte,TX,Texas,San Angelo,TX,Texas
f155cf88cb2dd37ac842c63f0a3562a9,"Burlington,NC -> Commerce,GA",Burlington,NC,North Carolina,Commerce,GA,Georgia
5f910acf32fb9ba51391714a146b5616,"Cartersville,GA -> Lanett,AL",Cartersville,GA,Georgia,Lanett,AL,Alabama
b85391f5cd2534fe896bf8220f199959,"St. Louis,MO -> Herculaneum,MO",St. Louis,MO,Missouri,Herculaneum,MO,Missouri
d58255120184ee6c2d01e42c2806e709,"Toledo,OH -> Mount Vernon,OH",Toledo,OH,Ohio,Mount Vernon,OH,Ohio
aa3e6b16eb54d327dc1f6c8210c317bc,"Newark,NJ -> Boise,ID",Newark,NJ,New Jersey,Boise,ID,Idaho
9dfc3b3a4609ff03df6e18e5bed83463,"Houston,TX -> Idaho Falls,ID",Houston,TX,Texas,Idaho Falls,ID,Idaho
e8111c7201f4c2a0181dbdeb6c83c9aa,"Fort Collins,CO -> Huron,SD",Fort Collins,CO,Colorado,Huron,SD,South Dakota
bd89eb90fc8fc702ec637e0dbfdfaabd,"Boca Raton,FL -> Newport News,VA",Boca Raton,FL,Florida,Newport News,VA,Virginia
6f848e28fd02fc2f890d631f902a5636,"Ventura,CA -> Fremont,CA",Ventura,CA,California,Fremont,CA,California
cdf0ae935f5d104696587aa8d1c6b8c5,"Newark,NJ -> Johnstown,PA",Newark,NJ,New Jersey,Johnstown,PA,Pennsylvania
8c34d5370ab1c727292bb8007b0ffe22,"Williamsburg,VA -> Dallas,TX",Williamsburg,VA,Virginia,Dallas,TX,Texas
e6fe6489dd1a45522ed04d74cfbad009,"Bowling Green,OH -> Laredo,TX",Bowling Green,OH,Ohio,Laredo,TX,Texas
49c39d424f45536ba68de428d2504286,"Fort Collins,CO -> Colonial Heights,VA",Fort Collins,CO,Colorado,Colonial Heights,VA,Virginia
99c35a23b8c44700dba8933af3d9cb0a,"New Hyde Park,NY -> Minneapolis,MN",New Hyde Park,NY,New York,Minneapolis,MN,Minnesota
31ed7897a0bee709d5a32b9e68356a56,"Williamsburg,VA -> Lake City,FL",Williamsburg,VA,Virginia,Lake City,FL,Florida
a0004b87426adc91318f521a6977e290,"St. Louis,MO -> West Memphis,AR",St. Louis,MO,Missouri,West Memphis,AR,Arkansas
f8e21bdf6e0e315428c1936f90771ff9,"Holiday City,OH -> Cartersville,GA",Holiday City,OH,Ohio,Cartersville,GA,Georgia
2a38d1b749d2a26b7cfbe7eb55c9f568,"Baldwinsville,NY -> Oakland,ME",Baldwinsville,NY,New York,Oakland,ME,Maine
ba6b2c08ac3fca69360351802a53c6d2,"Columbus,OH -> Lynchburg,VA",Columbus,OH,Ohio,Lynchburg,VA,Virginia
3a2fb7c105de97fbe374ade37abfb0b1,"Merrimack,NH -> Patchogue,NY",Merrimack,NH,New Hampshire,Patchogue,NY,New York
0041b68645e422671874bb82ddad0eb0,"Newark,DE -> Philadelphia,PA",Newark,DE,Delaware,Philadelphia,PA,Pennsylvania
3b92dfbdcb35fce5b1e7bd670620951b,"Olean,NY -> Brook Park,OH",Olean,NY,New York,Brook Park,OH,Ohio
c3830b7c9b0d061f1d502178922920da,"Los Angeles,CA -> Medford,OR",Los Angeles,CA,California,Medford,OR,Oregon
42ab1a5b19b3c5b4fcdc13c53711ba20,"Columbus,OH -> Hazard,KY",Columbus,OH,Ohio,Hazard,KY,Kentucky
66f06b0273d1b67d49d10d31f949f97b,"Jacksonville,FL -> Charleston,SC",Jacksonville,FL,Florida,Charleston,SC,South Carolina
4de828460a3c74adb81e916bfaf80bee,"Rome City,IN -> Laceys Spring,AL",Rome City,IN,Indiana,Laceys Spring,AL,Alabama
1ec4c2c72645247442f9d521b8f20bd5,"Cartersville,GA -> Fletcher,NC",Cartersville,GA,Georgia,Fletcher,NC,North Carolina
1eddcc5235e497b8a6e6b0ea55180843,"Springdale,AR -> Roanoke,TX",Springdale,AR,Arkansas,Roanoke,TX,Texas
e973c1c189a447aabc5d5e3dc3852dd4,"Fort Collins,CO -> Hays,KS",Fort Collins,CO,Colorado,Hays,KS,Kansas
e1825b1c1953cccd408202574821ac08,"Cartersville,GA -> Raleigh,NC",Cartersville,GA,Georgia,Raleigh,NC,North Carolina
50ac37751019dbb800fc292d6f032e57,"New Haven,CT -> Newark,NJ",New Haven,CT,Connecticut,Newark,NJ,New Jersey
45be1f2ee7461f7f1d3030ea5e8f1322,"De Soto,KS -> St. Louis,MO",De Soto,KS,Kansas,St. Louis,MO,Missouri
9e3c38712dbdf360d61d56aa6cd658dc,"Kingman,AZ -> Methuen,MA",Kingman,AZ,Arizona,Methuen,MA,Massachusetts
0d016f889f66b6d90178cc1ccd5320ef,"Lathrop,CA -> Davenport,IA",Lathrop,CA,California,Davenport,IA,Iowa
3ed8ad979ae0fbd573127cf2a9d394be,"Front Royal,VA -> Hempstead,NY",Front Royal,VA,Virginia,Hempstead,NY,New York
b13dd1ffcbf58f2e7a15e78964374389,"Williamsburg,VA -> Spartanburg,SC",Williamsburg,VA,Virginia,Spartanburg,SC,South Carolina
60569d366349494544091b46387bc8ec,"Houston,TX -> Las Vegas,NV",Houston,TX,Texas,Las Vegas,NV,Nevada
8483cae627d6aae27eefb902f22133a7,"St. Louis,MO -> New Windsor,NY",St. Louis,MO,Missouri,New Windsor,NY,New York
f169109bd203f51ee1d8ffd23e68d73a,"Bartow,WV -> Norton,VA",Bartow,WV,West Virginia,Norton,VA,Virginia
d7f82dd64f5229fcce0b6ef2803bc746,"Kutztown,PA -> Auburn,NY",Kutztown,PA,Pennsylvania,Auburn,NY,New York
f31f848b36789054a7ca015e06c3b32d,"Taunton,MA -> Westfield,MA",Taunton,MA,Massachusetts,Westfield,MA,Massachusetts
090be5126d5a0882cc01c25aed3655d7,"Cantua Creek,CA -> Garden Grove,CA",Cantua Creek,CA,California,Garden Grove,CA,California
48bb745f5a243f701a4d40c72117c52f,"Compton,CA -> McCook,IL",Compton,CA,California,McCook,IL,Illinois
ed03272858f85adb3b11f875968deece,"Gordonsville,VA -> Medley,FL",Gordonsville,VA,Virginia,Medley,FL,Florida
123ffe24b4ea867a0d753b07ef68262e,"Fort Collins,CO -> Renton,WA",Fort Collins,CO,Colorado,Renton,WA,Washington
91f001fe96fc7cd211b8b2f6e4d70b7a,"Granite City,IL -> Schofield,WI",Granite City,IL,Illinois,Schofield,WI,Wisconsin
38901302b7a68aab01dc980ed177a525,"Des Moines,IA -> Columbus,OH",Des Moines,IA,Iowa,Columbus,OH,Ohio
1190f6910008c050fb295e58f269e864,"Compton,CA -> Goodyear,AZ",Compton,CA,California,Goodyear,AZ,Arizona
49f1eaa3e50b2043b0b8d67bf4d86faf,"Romeoville,IL -> Shipshewana,IN",Romeoville,IL,Illinois,Shipshewana,IN,Indiana
c6d3c9cc081c45890ba42f2cf24eb858,"Jacksonville,FL -> Aurora,CO",Jacksonville,FL,Florida,Aurora,CO,Colorado
321f2806e2674a53ea847f67951c6a82,"Pittston,PA -> Portland,OR",Pittston,PA,Pennsylvania,Portland,OR,Oregon
dba76adf9dfd1b0a708111f777774069,"Granite City,IL -> International Falls,MN",Granite City,IL,Illinois,International Falls,MN,Minnesota
cf9ab77128dfd22b553f305fc4f7b886,"Ellerbe,NC -> New Windsor,NY",Ellerbe,NC,North Carolina,New Windsor,NY,New York
b9e1f19a616e473edd080d2f93a7f76b,"Aurora,CO -> Lenexa,KS",Aurora,CO,Colorado,Lenexa,KS,Kansas
8fb10ba279fda7c562b2385a2e022488,"Midland City,AL -> Laceys Spring,AL",Midland City,AL,Alabama,Laceys Spring,AL,Alabama
8c0b05fe34cadb02346c22f1ffc8d730,"Baldwinsville,NY -> Idaho Falls,ID",Baldwinsville,NY,New York,Idaho Falls,ID,Idaho
9a4f46052a857facde5c0a04f282ea95,"St. Louis,MO -> Dickinson,ND",St. Louis,MO,Missouri,Dickinson,ND,North Dakota
34e9b131b7f90565b8ee88527ae282ff,"St. Louis,MO -> Pine Bluff,AR",St. Louis,MO,Missouri,Pine Bluff,AR,Arkansas
bfbcb549026a25dc4336ca9e96a30136,"Fort Collins,CO -> Farmington,NM",Fort Collins,CO,Colorado,Farmington,NM,New Mexico
e912e0621c6ace009c3c93e3321e3663,"Cartersville,GA -> Birmingham,AL",Cartersville,GA,Georgia,Birmingham,AL,Alabama
478ef26472eae2040878fb6cebcf74e3,"Eagan,MN -> Morris,IL",Eagan,MN,Minnesota,Morris,IL,Illinois
d8942e8a28f5eea4a55f5bda2a2a8f85,"Stockton,CA -> Parrish,FL",Stockton,CA,California,Parrish,FL,Florida
b8a6e71494c7a69eda69d4fc6fa7c5ac,"St. Louis,MO -> Homestead,FL",St. Louis,MO,Missouri,Homestead,FL,Florida
4a4d75cb3a049ec0a608be82aa3b86c6,"Fort Collins,CO -> Bronx,NY",Fort Collins,CO,Colorado,Bronx,NY,New York
ceb5809eef89d2bba80f48d9a6d829ef,"North Charleston,SC -> Swedesboro,NJ",North Charleston,SC,South Carolina,Swedesboro,NJ,New Jersey
8120b3723ccbae3b81674c69c8078d3c,"Holdrege,NE -> Russellville,KY",Holdrege,NE,Nebraska,Russellville,KY,Kentucky
7c48f592c72dc7833bcf4eb05fea3446,"Columbus,OH -> Warner Robins,GA",Columbus,OH,Ohio,Warner Robins,GA,Georgia
07da910327feada8e52cba991303eea1,"Reading,PA -> Joliet,IL",Reading,PA,Pennsylvania,Joliet,IL,Illinois
839d3bbcfb5e74642fbc2405d098bae1,"Conover,NC -> Sikeston,MO",Conover,NC,North Carolina,Sikeston,MO,Missouri
7a08247c62fc5725fbd0e56030a8aca1,"Gastonia,NC -> Monroe,GA",Gastonia,NC,North Carolina,Monroe,GA,Georgia
120f75847d1af9131aeb11574d50c293,"Brockton,MA -> Newark,NJ",Brockton,MA,Massachusetts,Newark,NJ,New Jersey
455da54358459f0ec3245385bb85222c,"Chester,PA -> Philadelphia,PA",Chester,PA,Pennsylvania,Philadelphia,PA,Pennsylvania
15e1ca32e1e06a6d0ea883e2490d44f3,"Bingen,WA -> Methuen,MA",Bingen,WA,Washington,Methuen,MA,Massachusetts
8668337a908aabea0439dae4b4fb3dc5,"Yuma,AZ -> Roanoke,TX",Yuma,AZ,Arizona,Roanoke,TX,Texas
bb20c03722164911df7c3d7117d69481,"Compton,CA -> Plant City,FL",Compton,CA,California,Plant City,FL,Florida
448bbdb05fe401005f1dd273343934b1,"Granite City,IL -> Dodge City,KS",Granite City,IL,Illinois,Dodge City,KS,Kansas
0505df0d6d28bc5c925ccd6808597160,"Plant City,FL -> York,PA",Plant City,FL,Florida,York,PA,Pennsylvania
6472ad8407b6bf3d5f00e776121f39b6,"Aurora,CO -> Durango,CO",Aurora,CO,Colorado,Durango,CO,Colorado
0cfd23a35ff0da991a323e0a548aae6e,"North East,MD -> Lexington,KY",North East,MD,Maryland,Lexington,KY,Kentucky
8f49aea764527849a3c829dec2b01bfb,"Crows Landing,CA -> Commerce,CA",Crows Landing,CA,California,Commerce,CA,California
6762df9206ebee703e10bac859e6cc40,"York,PA -> Newark,NJ",York,PA,Pennsylvania,Newark,NJ,New Jersey
6a41abeb00faa6d71283dc73e464c665,"Jacksonville,FL -> Florence,SC",Jacksonville,FL,Florida,Florence,SC,South Carolina
195b354b544e78e9e4e68dcbdee1693e,"Salisbury,NC -> Gastonia,NC",Salisbury,NC,North Carolina,Gastonia,NC,North Carolina
a21be176007f957dce910cad4d1ed087,"Las Cruces,NM -> Reno,NV",Las Cruces,NM,New Mexico,Reno,NV,Nevada
1ac67def79c488a54104953d63bdb75d,"Pleasant Prairie,WI -> Fort Collins,CO",Pleasant Prairie,WI,Wisconsin,Fort Collins,CO,Colorado
cc4e81c1629de4ee9b17f8afeca646c0,"Romulus,MI -> Baldwinsville,NY",Romulus,MI,Michigan,Baldwinsville,NY,New York
266eb6a7d841b48268c9b2316d72264f,"Jacksonville,FL -> Sumter,SC",Jacksonville,FL,Florida,Sumter,SC,South Carolina
10600dfc2fbf16ca604a96dbaf20eb74,"Kansas City,MO -> New Haven,IN",Kansas City,MO,Missouri,New Haven,IN,Indiana
588ac80e48a0d9cfab2e57be1973f8dc,"Bushnell,FL -> Savannah,GA",Bushnell,FL,Florida,Savannah,GA,Georgia
eed2853a03a24c2a05d3fb8552e4c441,"Plant City,FL -> Newington,CT",Plant City,FL,Florida,Newington,CT,Connecticut
704f53bbd8fe6914643013f3fb3c0fe6,"Aurora,CO -> Hutchinson,KS",Aurora,CO,Colorado,Hutchinson,KS,Kansas
8116ac4a37f190f7bcc86dcb9d9deb82,"Williamsburg,VA -> Raleigh,NC",Williamsburg,VA,Virginia,Raleigh,NC,North Carolina
9c3507bee393bff855783f28a6837164,"La Porte,TX -> Monroe,LA",La Porte,TX,Texas,Monroe,LA,Louisiana
0d45b6b09b643baf6a011bd0b786906d,"Cartersville,GA -> La Vergne,TN",Cartersville,GA,Georgia,La Vergne,TN,Tennessee
ce19727c2e3dc5506c654166793ce082,"Granite City,IL -> Harpersville,AL",Granite City,IL,Illinois,Harpersville,AL,Alabama
18b1cafa73b7f7a4ed5976f1854b2816,"St. Louis,MO -> Tampa,FL",St. Louis,MO,Missouri,Tampa,FL,Florida
79912785efd4165e5463fd6d7a26b722,"Fort Collins,CO -> Madisonville,LA",Fort Collins,CO,Colorado,Madisonville,LA,Louisiana
3880a5a26ac21655c736bb50839acba6,"Granite City,IL -> Norwalk,OH",Granite City,IL,Illinois,Norwalk,OH,Ohio
c19819b63687b819ea49ffde37af3688,"Portage,IN -> Buford,GA",Portage,IN,Indiana,Buford,GA,Georgia
9d577131d15d64bfaa7103168103f330,"North Charleston,SC -> Memphis,TN",North Charleston,SC,South Carolina,Memphis,TN,Tennessee
b2d27a4bfc470bd09123f8908c2143cd,"Fort Collins,CO -> Rapid City,SD",Fort Collins,CO,Colorado,Rapid City,SD,South Dakota
c78720c575d89b79ff578494ac744f01,"Saint Michael,MN -> Minneapolis,MN",Saint Michael,MN,Minnesota,Minneapolis,MN,Minnesota
3366479631dae9cd9daea9ef01acea7c,"Los Angeles,CA -> Columbus,OH",Los Angeles,CA,California,Columbus,OH,Ohio
088f0cbe5af7dace88b6da4c1e59a0ba,"Jacksonville,FL -> Rochester,MN",Jacksonville,FL,Florida,Rochester,MN,Minnesota
579ac3052590bc65e140d0ecf9119fd7,"Staley,NC -> Brooklyn,NY",Staley,NC,North Carolina,Brooklyn,NY,New York
4275166c29330d43498615631fc42ddf,"Houston,TX -> Roanoke,TX",Houston,TX,Texas,Roanoke,TX,Texas
968cc1c6244dd15700de1c2d95724e5b,"Jacksonville,FL -> Fort Myers,FL",Jacksonville,FL,Florida,Fort Myers,FL,Florida
d67ea91825020ca5d30caf021b5fea00,"Dothan,AL -> Montgomery,AL",Dothan,AL,Alabama,Montgomery,AL,Alabama
224dafc0b612085d0565fab4f7b81aeb,"Houston,TX -> Gulfport,MS",Houston,TX,Texas,Gulfport,MS,Mississippi
16d7b61340d910d5dda29ca36b0b11f5,"Phoenix,AZ -> Millwood,WV",Phoenix,AZ,Arizona,Millwood,WV,West Virginia
46fad9ae2e0d920e2c6abfd96c47793d,"Denver,CO -> Tempe,AZ",Denver,CO,Colorado,Tempe,AZ,Arizona
17785af337e4238ec9a340edd015c1dd,"Wild Rose,WI -> Reading,PA",Wild Rose,WI,Wisconsin,Reading,PA,Pennsylvania
ea8f4ba7af88d1a06fe7ad9ca1179b4b,"East Greenville,PA -> Pittsburgh,PA",East Greenville,PA,Pennsylvania,Pittsburgh,PA,Pennsylvania
404a20f37c6c59f409185472f942eb4b,"Cartersville,GA -> Upper Marlboro,MD",Cartersville,GA,Georgia,Upper Marlboro,MD,Maryland
c40111643ef5c0a9e5f85fd5b5874f55,"Charlotte,NC -> Swedesboro,NJ",Charlotte,NC,North Carolina,Swedesboro,NJ,New Jersey
c4c2e41f9ea197764badfad60302375f,"Wanaque,NJ -> Lynbrook,NY",Wanaque,NJ,New Jersey,Lynbrook,NY,New York
63be31aa008c6e94559d07976f7d4bd8,"Baltimore,MD -> Berryville,VA",Baltimore,MD,Maryland,Berryville,VA,Virginia
cc5041ed96b4a02d093ecdb02f7ec189,"Laredo,TX -> Chapel Hill,TN",Laredo,TX,Texas,Chapel Hill,TN,Tennessee
e5f9de6a63983ab437b2728abb93ca72,"Granite City,IL -> Mansfield,OH",Granite City,IL,Illinois,Mansfield,OH,Ohio
3c584fec96276d2213e9fc70a4528ef1,"Ontario,CA -> Tolleson,AZ",Ontario,CA,California,Tolleson,AZ,Arizona
c06da91c344e4eed82e3775a34fe344e,"Granite City,IL -> Tulsa,OK",Granite City,IL,Illinois,Tulsa,OK,Oklahoma
